DATE,A,B,C,D,E,,DATE CALC,YEAR,MONTH,DAY,,,
19980310 15:00,1065500,1068400,1065000,1066600,1006800,,1998 03 10,1998,03,10,,,
19980311 09:00,1069700,1070000,1067300,1069700,764000,,1998 03 11,1998,03,11,,,
19980311 10:00,1070000,1072200,1068400,1072200,643200,,1998 03 11,1998,03,11,,,
19980311 11:00,1072500,1072800,1070600,1071300,597900,,1998 03 11,1998,03,11,,,
19980311 12:00,1071300,1072500,1069100,1070000,275700,,1998 03 11,1998,03,11,,,
19980311 13:00,1071900,1073100,1068100,1068800,359700,,1998 03 11,1998,03,11,,,
19980311 14:00,1068800,1072500,1067800,1070300,244700,,1998 03 11,1998,03,11,,,
19980311 15:00,1071600,1073100,1069400,1072500,541300,,1998 03 11,1998,03,11,,,
19980312 09:00,1070900,1072800,1069400,1071300,329000,,1998 03 12,1998,03,12,,,
19980312 10:00,1072200,1072200,1065000,1066900,971300,,1998 03 12,1998,03,12,,,
19980312 11:00,1065900,1070600,1065900,1070600,400000,,1998 03 12,1998,03,12,,,
19980312 12:00,1069400,1072500,1069400,1072500,347600,,1998 03 12,1998,03,12,,,
19980312 13:00,1071900,1075000,1070600,1075000,352700,,1998 03 12,1998,03,12,,,
19980312 14:00,1075000,1075000,1071900,1074700,382400,,1998 03 12,1998,03,12,,,
19980312 15:00,1075000,1075900,1072500,1072500,274400,,1998 03 12,1998,03,12,,,
19980313 09:00,1078400,1079100,1076900,1078600,617700,,1998 03 13,1998,03,13,,,
19980313 10:00,1077800,1080000,1072200,1076700,378200,,1998 03 13,1998,03,13,,,
19980313 11:00,1076900,1077500,1075000,1076900,177900,,1998 03 13,1998,03,13,,,
19980313 12:00,1077200,1077500,1073400,1075000,92000,,1998 03 13,1998,03,13,,,
19980313 13:00,1075000,1076600,1073100,1074400,183300,,1998 03 13,1998,03,13,,,
19980313 14:00,1075600,1075600,1068800,1070900,429600,,1998 03 13,1998,03,13,,,
19980313 15:00,1071300,1073800,1069400,1072200,865100,,1998 03 13,1998,03,13,,,
19980316 09:00,1078400,1078400,1075600,1076400,461300,,1998 03 16,1998,03,16,,,
19980316 10:00,1076300,1080900,1075300,1079400,595400,,1998 03 16,1998,03,16,,,
19980316 11:00,1079400,1080300,1078100,1079400,203900,,1998 03 16,1998,03,16,,,
19980316 12:00,1079400,1080000,1078100,1078800,543600,,1998 03 16,1998,03,16,,,
19980316 13:00,1078800,1080000,1078100,1079400,149300,,1998 03 16,1998,03,16,,,
19980316 14:00,1079400,1081900,1079100,1081600,705000,,1998 03 16,1998,03,16,,,
19980316 15:00,1081600,1082800,1080900,1082500,415300,,1998 03 16,1998,03,16,,,
19980317 09:00,1083100,1083400,1079700,1080300,547400,,1998 03 17,1998,03,17,,,
19980317 10:00,1080000,1084400,1080000,1080300,868700,,1998 03 17,1998,03,17,,,
19980317 11:00,1080000,1080300,1076600,1079400,637400,,1998 03 17,1998,03,17,,,
19980317 12:00,1079400,1080000,1078100,1078800,289900,,1998 03 17,1998,03,17,,,
19980317 13:00,1078400,1081300,1078100,1080000,643300,,1998 03 17,1998,03,17,,,
19980317 14:00,1080000,1080000,1077800,1079100,699100,,1998 03 17,1998,03,17,,,
19980317 15:00,1079100,1085000,1078100,1084700,892100,,1998 03 17,1998,03,17,,,
19980318 09:00,1082500,1083100,1080000,1083100,251500,,1998 03 18,1998,03,18,,,
19980318 10:00,1082500,1086600,1082200,1085000,264700,,1998 03 18,1998,03,18,,,
19980318 11:00,1085000,1085600,1082500,1083100,371900,,1998 03 18,1998,03,18,,,
19980318 12:00,1084400,1084400,1082200,1083400,135000,,1998 03 18,1998,03,18,,,
19980318 13:00,1082700,1085900,1082700,1085000,51200,,1998 03 18,1998,03,18,,,
19980318 14:00,1083400,1088400,1082800,1088000,348900,,1998 03 18,1998,03,18,,,
19980318 15:00,1088000,1089400,1085600,1087800,397700,,1998 03 18,1998,03,18,,,
19980319 09:00,1089700,1092200,1088800,1090600,346800,,1998 03 19,1998,03,19,,,
19980319 10:00,1090300,1091600,1087800,1090300,281700,,1998 03 19,1998,03,19,,,
19980319 11:00,1089400,1092200,1089100,1090000,487600,,1998 03 19,1998,03,19,,,
19980319 12:00,1090000,1090000,1086600,1088400,385000,,1998 03 19,1998,03,19,,,
19980319 13:00,1089100,1090900,1088800,1090900,171800,,1998 03 19,1998,03,19,,,
19980319 14:00,1090000,1091600,1088400,1090000,317900,,1998 03 19,1998,03,19,,,
19980319 15:00,1090300,1093800,1089700,1093400,459200,,1998 03 19,1998,03,19,,,
19980320 09:00,1095600,1097000,1092800,1094100,428300,,1998 03 20,1998,03,20,,,
19980320 10:00,1094100,1095000,1088800,1090000,358600,,1998 03 20,1998,03,20,,,
19980320 11:00,1091300,1092800,1090000,1091900,68900,,1998 03 20,1998,03,20,,,
19980320 12:00,1091600,1098100,1091600,1096900,285400,,1998 03 20,1998,03,20,,,
19980320 13:00,1097700,1098800,1096300,1097700,351100,,1998 03 20,1998,03,20,,,
19980320 14:00,1096900,1098100,1095000,1096900,330200,,1998 03 20,1998,03,20,,,
19980320 15:00,1096900,1101900,1096600,1100000,1006100,,1998 03 20,1998,03,20,,,
19980323 09:00,1097200,1098600,1095900,1098100,609800,,1998 03 23,1998,03,23,,,
19980323 10:00,1098100,1099400,1095300,1097500,989700,,1998 03 23,1998,03,23,,,
19980323 11:00,1098100,1099800,1095200,1099400,538600,,1998 03 23,1998,03,23,,,
19980323 12:00,1098800,1099700,1096900,1098800,292900,,1998 03 23,1998,03,23,,,
19980323 13:00,1097500,1100000,1095600,1099100,428300,,1998 03 23,1998,03,23,,,
19980323 14:00,1098800,1103100,1098800,1101600,375100,,1998 03 23,1998,03,23,,,
19980323 15:00,1101600,1102500,1094100,1095000,1149000,,1998 03 23,1998,03,23,,,
19980324 09:00,1100600,1102700,1100000,1102500,415500,,1998 03 24,1998,03,24,,,
19980324 10:00,1101900,1104400,1099400,1103800,583000,,1998 03 24,1998,03,24,,,
19980324 11:00,1103800,1105900,1100900,1105900,425600,,1998 03 24,1998,03,24,,,
19980324 12:00,1105300,1107500,1104400,1105900,277800,,1998 03 24,1998,03,24,,,
19980324 13:00,1106300,1107200,1104500,1107200,371500,,1998 03 24,1998,03,24,,,
19980324 14:00,1106900,1108100,1105600,1106900,855900,,1998 03 24,1998,03,24,,,
19980324 15:00,1106600,1107800,1105000,1105900,364500,,1998 03 24,1998,03,24,,,
19980325 09:00,1114100,1115300,1111600,1112500,825200,,1998 03 25,1998,03,25,,,
19980325 10:00,1112500,1113800,1109400,1112800,594700,,1998 03 25,1998,03,25,,,
19980325 11:00,1111600,1114100,1101600,1111600,401100,,1998 03 25,1998,03,25,,,
19980325 12:00,1112200,1113000,1110300,1111600,130900,,1998 03 25,1998,03,25,,,
19980325 13:00,1112200,1113400,1106600,1108100,310200,,1998 03 25,1998,03,25,,,
19980325 14:00,1108100,1112500,1097500,1098400,789400,,1998 03 25,1998,03,25,,,
19980325 15:00,1098800,1103100,1091900,1101900,1433400,,1998 03 25,1998,03,25,,,
19980326 09:00,1098800,1102500,1097700,1101300,463000,,1998 03 26,1998,03,26,,,
19980326 10:00,1100900,1100900,1096300,1099400,549200,,1998 03 26,1998,03,26,,,
19980326 11:00,1100000,1101600,1098400,1098800,163300,,1998 03 26,1998,03,26,,,
19980326 12:00,1099400,1100000,1097500,1099100,117000,,1998 03 26,1998,03,26,,,
19980326 13:00,1100000,1100600,1098400,1098800,374000,,1998 03 26,1998,03,26,,,
19980326 14:00,1098800,1103800,1097500,1102500,622500,,1998 03 26,1998,03,26,,,
19980326 15:00,1102500,1107500,1100300,1101300,1030600,,1998 03 26,1998,03,26,,,
19980327 09:00,1107500,1107800,1104100,1105300,410600,,1998 03 27,1998,03,27,,,
19980327 10:00,1105000,1107500,1099400,1100000,327700,,1998 03 27,1998,03,27,,,
19980327 11:00,1100000,1100000,1090000,1095000,673100,,1998 03 27,1998,03,27,,,
19980327 12:00,1095000,1100000,1095000,1098800,170700,,1998 03 27,1998,03,27,,,
19980327 13:00,1098800,1101600,1095900,1099500,252300,,1998 03 27,1998,03,27,,,
19980327 14:00,1100000,1100000,1095000,1097500,220400,,1998 03 27,1998,03,27,,,
19980327 15:00,1097800,1098100,1091600,1095300,457400,,1998 03 27,1998,03,27,,,
19980330 09:00,1096300,1100900,1095000,1096900,735000,,1998 03 30,1998,03,30,,,
19980330 10:00,1096600,1099700,1095600,1097500,374300,,1998 03 30,1998,03,30,,,
19980330 11:00,1097200,1098400,1095300,1097500,156200,,1998 03 30,1998,03,30,,,
19980330 12:00,1096300,1097500,1092800,1095000,399400,,1998 03 30,1998,03,30,,,
19980330 13:00,1095300,1099400,1093100,1094500,226700,,1998 03 30,1998,03,30,,,
19980330 14:00,1093800,1095900,1092800,1094100,443900,,1998 03 30,1998,03,30,,,
19980330 15:00,1094100,1094700,1089700,1093400,441000,,1998 03 30,1998,03,30,,,
19980331 09:00,1101600,1103800,1100300,1102200,664600,,1998 03 31,1998,03,31,,,
19980331 10:00,1101600,1107500,1101300,1105900,1387300,,1998 03 31,1998,03,31,,,
19980331 11:00,1105600,1108800,1105000,1108800,423500,,1998 03 31,1998,03,31,,,
19980331 12:00,1108800,1111900,1108100,1110300,925500,,1998 03 31,1998,03,31,,,
19980331 13:00,1109100,1110600,1106900,1108100,443700,,1998 03 31,1998,03,31,,,
19980331 14:00,1107800,1110000,1103100,1107800,565100,,1998 03 31,1998,03,31,,,
19980331 15:00,1108100,1109400,1097500,1100900,1316800,,1998 03 31,1998,03,31,,,
19980401 09:00,1103100,1103400,1094100,1096900,413300,,1998 04 01,1998,04,01,,,
19980401 10:00,1097800,1102200,1095600,1102200,597300,,1998 04 01,1998,04,01,,,
19980401 11:00,1101300,1103600,1100000,1102200,360400,,1998 04 01,1998,04,01,,,
19980401 12:00,1102500,1105900,1102500,1105600,288900,,1998 04 01,1998,04,01,,,
19980401 13:00,1104400,1105900,1101300,1102500,115800,,1998 04 01,1998,04,01,,,
19980401 14:00,1102500,1107300,1101600,1107200,196000,,1998 04 01,1998,04,01,,,
19980401 15:00,1107500,1110800,1104700,1109800,856800,,1998 04 01,1998,04,01,,,
19980402 09:00,1109400,1110600,1107500,1108100,455300,,1998 04 02,1998,04,02,,,
19980402 10:00,1108100,1114100,1108100,1113100,608500,,1998 04 02,1998,04,02,,,
19980402 11:00,1113800,1114800,1112500,1113100,524800,,1998 04 02,1998,04,02,,,
19980402 12:00,1113800,1114700,1112800,1113800,435900,,1998 04 02,1998,04,02,,,
19980402 13:00,1113800,1118100,1113100,1116600,459000,,1998 04 02,1998,04,02,,,
19980402 14:00,1117200,1120500,1115300,1120000,443900,,1998 04 02,1998,04,02,,,
19980402 15:00,1120600,1122500,1118400,1120300,1020100,,1998 04 02,1998,04,02,,,
19980403 09:00,1123400,1124500,1118400,1124400,1103000,,1998 04 03,1998,04,03,,,
19980403 10:00,1124400,1127500,1122500,1125000,732400,,1998 04 03,1998,04,03,,,
19980403 11:00,1125600,1126600,1121600,1122500,333500,,1998 04 03,1998,04,03,,,
19980403 12:00,1122200,1123800,1118800,1122500,444900,,1998 04 03,1998,04,03,,,
19980403 13:00,1121600,1127200,1121600,1126600,459900,,1998 04 03,1998,04,03,,,
19980403 14:00,1126100,1128100,1121900,1122500,317400,,1998 04 03,1998,04,03,,,
19980403 15:00,1123400,1128100,1120000,1121900,335000,,1998 04 03,1998,04,03,,,
19980406 09:00,1132500,1133800,1129400,1133100,640100,,1998 04 06,1998,04,06,,,
19980406 10:00,1132500,1133400,1125300,1126600,568800,,1998 04 06,1998,04,06,,,
19980406 11:00,1127800,1127800,1123800,1126300,531500,,1998 04 06,1998,04,06,,,
19980406 12:00,1125300,1125900,1121300,1125000,609900,,1998 04 06,1998,04,06,,,
19980406 13:00,1124400,1126300,1123100,1125000,386400,,1998 04 06,1998,04,06,,,
19980406 14:00,1124100,1126600,1121600,1125000,601700,,1998 04 06,1998,04,06,,,
19980406 15:00,1125000,1125600,1120600,1122500,691100,,1998 04 06,1998,04,06,,,
19980407 09:00,1117500,1119400,1115000,1115500,445400,,1998 04 07,1998,04,07,,,
19980407 10:00,1115600,1117500,1112200,1117500,655500,,1998 04 07,1998,04,07,,,
19980407 11:00,1117500,1118400,1114700,1115800,387200,,1998 04 07,1998,04,07,,,
19980407 12:00,1116600,1116900,1113400,1115900,301800,,1998 04 07,1998,04,07,,,
19980407 13:00,1115000,1115800,1110600,1112500,674000,,1998 04 07,1998,04,07,,,
19980407 14:00,1112200,1114400,1103800,1103800,1228300,,1998 04 07,1998,04,07,,,
19980407 15:00,1102500,1116900,1101600,1110000,1507900,,1998 04 07,1998,04,07,,,
19980408 09:00,1112200,1112200,1107500,1108100,602800,,1998 04 08,1998,04,08,,,
19980408 10:00,1107500,1112200,1106300,1110900,573400,,1998 04 08,1998,04,08,,,
19980408 11:00,1110600,1112800,1108100,1108100,598400,,1998 04 08,1998,04,08,,,
19980408 12:00,1109400,1109800,1106300,1109400,236200,,1998 04 08,1998,04,08,,,
19980408 13:00,1108800,1109700,1103400,1105000,629900,,1998 04 08,1998,04,08,,,
19980408 14:00,1105000,1106900,1098400,1100600,1192000,,1998 04 08,1998,04,08,,,
19980408 15:00,1100000,1103300,1097500,1101300,930200,,1998 04 08,1998,04,08,,,
19980409 09:00,1105600,1110300,1105600,1108800,1341400,,1998 04 09,1998,04,09,,,
19980409 10:00,1108800,1110600,1105300,1107800,781800,,1998 04 09,1998,04,09,,,
19980409 11:00,1108600,1112800,1108300,1112500,844800,,1998 04 09,1998,04,09,,,
19980409 12:00,1112500,1112500,1109400,1112500,413500,,1998 04 09,1998,04,09,,,
19980409 13:00,1112300,1112800,1110000,1110200,292700,,1998 04 09,1998,04,09,,,
19980409 14:00,1110200,1112200,1108400,1110300,304200,,1998 04 09,1998,04,09,,,
19980409 15:00,1110600,1111600,1107500,1110000,389400,,1998 04 09,1998,04,09,,,
19980413 09:00,1113800,1113800,1107500,1110300,326200,,1998 04 13,1998,04,13,,,
19980413 10:00,1110300,1110300,1103800,1104400,584500,,1998 04 13,1998,04,13,,,
19980413 11:00,1103600,1107200,1100000,1105000,957300,,1998 04 13,1998,04,13,,,
19980413 12:00,1105000,1105000,1100200,1100800,774700,,1998 04 13,1998,04,13,,,
19980413 13:00,1101100,1104400,1100300,1103000,451400,,1998 04 13,1998,04,13,,,
19980413 14:00,1102200,1110900,1102200,1110000,802200,,1998 04 13,1998,04,13,,,
19980413 15:00,1110000,1111900,1107500,1110000,319700,,1998 04 13,1998,04,13,,,
19980414 09:00,1111300,1113900,1110800,1113400,551900,,1998 04 14,1998,04,14,,,
19980414 10:00,1112500,1114400,1109100,1114400,837500,,1998 04 14,1998,04,14,,,
19980414 11:00,1114100,1115300,1112500,1112500,744700,,1998 04 14,1998,04,14,,,
19980414 12:00,1112500,1115600,1112500,1114100,278500,,1998 04 14,1998,04,14,,,
19980414 13:00,1114500,1116600,1113800,1115600,161900,,1998 04 14,1998,04,14,,,
19980414 14:00,1115000,1116900,1114700,1116100,196700,,1998 04 14,1998,04,14,,,
19980414 15:00,1115300,1117200,1113600,1116900,448300,,1998 04 14,1998,04,14,,,
19980415 09:00,1119700,1119700,1114700,1115000,646200,,1998 04 15,1998,04,15,,,
19980415 10:00,1115600,1116900,1111600,1115900,1717200,,1998 04 15,1998,04,15,,,
19980415 11:00,1116900,1119700,1115800,1119700,350600,,1998 04 15,1998,04,15,,,
19980415 12:00,1118400,1120000,1117500,1117500,247400,,1998 04 15,1998,04,15,,,
19980415 13:00,1118800,1121300,1115000,1118100,175800,,1998 04 15,1998,04,15,,,
19980415 14:00,1117800,1119700,1115900,1119700,233900,,1998 04 15,1998,04,15,,,
19980415 15:00,1120000,1121300,1118000,1120200,440600,,1998 04 15,1998,04,15,,,
19980416 09:00,1113100,1115000,1111300,1111300,907700,,1998 04 16,1998,04,16,,,
19980416 10:00,1111300,1112800,1106900,1110000,1491200,,1998 04 16,1998,04,16,,,
19980416 11:00,1110000,1112500,1108100,1109400,907100,,1998 04 16,1998,04,16,,,
19980416 12:00,1108400,1110900,1107500,1109700,821000,,1998 04 16,1998,04,16,,,
19980416 13:00,1108800,1109700,1105300,1108000,864800,,1998 04 16,1998,04,16,,,
19980416 14:00,1109100,1111300,1106300,1110000,930100,,1998 04 16,1998,04,16,,,
19980416 15:00,1110600,1111600,1105000,1109100,1320600,,1998 04 16,1998,04,16,,,
19980417 09:00,1107200,1109100,1104400,1108800,765200,,1998 04 17,1998,04,17,,,
19980417 10:00,1109100,1113400,1107300,1111300,382500,,1998 04 17,1998,04,17,,,
19980417 11:00,1110900,1111900,1108300,1110900,1102700,,1998 04 17,1998,04,17,,,
19980417 12:00,1110300,1115000,1108900,1113800,322700,,1998 04 17,1998,04,17,,,
19980417 13:00,1114400,1118100,1114100,1117500,843500,,1998 04 17,1998,04,17,,,
19980417 14:00,1116900,1120300,1116300,1120000,595100,,1998 04 17,1998,04,17,,,
19980417 15:00,1120000,1124100,1120000,1122200,1403100,,1998 04 17,1998,04,17,,,
19980420 09:00,1120000,1125600,1120000,1124400,696700,,1998 04 20,1998,04,20,,,
19980420 10:00,1124700,1125000,1121600,1122800,234400,,1998 04 20,1998,04,20,,,
19980420 11:00,1122500,1125600,1121900,1122800,261400,,1998 04 20,1998,04,20,,,
19980420 12:00,1122500,1124100,1119400,1120900,644600,,1998 04 20,1998,04,20,,,
19980420 13:00,1120000,1121900,1118800,1120000,795400,,1998 04 20,1998,04,20,,,
19980420 14:00,1120000,1123800,1118800,1123100,406100,,1998 04 20,1998,04,20,,,
19980420 15:00,1122200,1124700,1120600,1124100,567700,,1998 04 20,1998,04,20,,,
19980421 09:00,1124400,1124400,1119100,1120300,565200,,1998 04 21,1998,04,21,,,
19980421 10:00,1120300,1127500,1119400,1126300,1312800,,1998 04 21,1998,04,21,,,
19980421 11:00,1125900,1131600,1125600,1126300,844700,,1998 04 21,1998,04,21,,,
19980421 12:00,1126300,1126300,1121300,1125000,457000,,1998 04 21,1998,04,21,,,
19980421 13:00,1125000,1127800,1122500,1124700,244500,,1998 04 21,1998,04,21,,,
19980421 14:00,1125300,1127500,1123100,1123800,613800,,1998 04 21,1998,04,21,,,
19980421 15:00,1122800,1127500,1121600,1126300,535300,,1998 04 21,1998,04,21,,,
19980422 09:00,1128800,1132800,1128400,1128800,552100,,1998 04 22,1998,04,22,,,
19980422 10:00,1128800,1133400,1128100,1131600,424600,,1998 04 22,1998,04,22,,,
19980422 11:00,1130900,1131900,1128800,1131300,382700,,1998 04 22,1998,04,22,,,
19980422 12:00,1131300,1133100,1129700,1131900,159400,,1998 04 22,1998,04,22,,,
19980422 13:00,1131600,1132500,1130600,1131900,152600,,1998 04 22,1998,04,22,,,
19980422 14:00,1131900,1134400,1130300,1131300,196000,,1998 04 22,1998,04,22,,,
19980422 15:00,1131300,1133100,1129400,1130000,421000,,1998 04 22,1998,04,22,,,
19980423 09:00,1126300,1128400,1123800,1124100,605400,,1998 04 23,1998,04,23,,,
19980423 10:00,1125000,1129400,1123100,1127200,878500,,1998 04 23,1998,04,23,,,
19980423 11:00,1127500,1130000,1126600,1127500,373700,,1998 04 23,1998,04,23,,,
19980423 12:00,1127800,1128600,1122800,1125000,350300,,1998 04 23,1998,04,23,,,
19980423 13:00,1125000,1126300,1120300,1123100,951400,,1998 04 23,1998,04,23,,,
19980423 14:00,1122500,1124700,1120000,1120000,573700,,1998 04 23,1998,04,23,,,
19980423 15:00,1120000,1123100,1117500,1120900,1115500,,1998 04 23,1998,04,23,,,
19980424 09:00,1117500,1123800,1117500,1121900,1203600,,1998 04 24,1998,04,24,,,
19980424 10:00,1121900,1124700,1117500,1117800,1786500,,1998 04 24,1998,04,24,,,
19980424 11:00,1117500,1117500,1112500,1113100,1863500,,1998 04 24,1998,04,24,,,
19980424 12:00,1112500,1115300,1111300,1112800,770200,,1998 04 24,1998,04,24,,,
19980424 13:00,1112800,1113400,1108400,1109400,1046900,,1998 04 24,1998,04,24,,,
19980424 14:00,1109500,1111900,1103400,1104700,2597900,,1998 04 24,1998,04,24,,,
19980424 15:00,1105000,1110900,1104400,1108800,1860500,,1998 04 24,1998,04,24,,,
19980427 09:00,1093800,1106600,1090000,1094400,2540500,,1998 04 27,1998,04,27,,,
19980427 10:00,1092800,1093800,1082500,1085000,2714500,,1998 04 27,1998,04,27,,,
19980427 11:00,1085000,1089400,1080600,1087200,2062800,,1998 04 27,1998,04,27,,,
19980427 12:00,1087200,1106600,1082500,1084400,1224200,,1998 04 27,1998,04,27,,,
19980427 13:00,1084700,1084700,1077200,1082200,1902900,,1998 04 27,1998,04,27,,,
19980427 14:00,1082500,1083100,1076300,1082500,1851100,,1998 04 27,1998,04,27,,,
19980427 15:00,1082500,1088100,1081300,1085900,2076900,,1998 04 27,1998,04,27,,,
19980428 09:00,1097800,1098100,1092500,1095500,1864100,,1998 04 28,1998,04,28,,,
19980428 10:00,1095500,1096600,1091600,1095300,656400,,1998 04 28,1998,04,28,,,
19980428 11:00,1094400,1095300,1088900,1092500,937700,,1998 04 28,1998,04,28,,,
19980428 12:00,1092500,1093800,1090600,1091300,227700,,1998 04 28,1998,04,28,,,
19980428 13:00,1091300,1092200,1085000,1085000,629800,,1998 04 28,1998,04,28,,,
19980428 14:00,1085000,1088100,1082200,1085600,846300,,1998 04 28,1998,04,28,,,
19980428 15:00,1083800,1087500,1081300,1086300,1051200,,1998 04 28,1998,04,28,,,
19980429 09:00,1090300,1093400,1088400,1090600,2516300,,1998 04 29,1998,04,29,,,
19980429 10:00,1090600,1092700,1084400,1090000,856300,,1998 04 29,1998,04,29,,,
19980429 11:00,1090000,1093400,1088800,1092500,770700,,1998 04 29,1998,04,29,,,
19980429 12:00,1093100,1093400,1089400,1092800,826700,,1998 04 29,1998,04,29,,,
19980429 13:00,1092800,1095000,1089400,1094100,530700,,1998 04 29,1998,04,29,,,
19980429 14:00,1094700,1098100,1091300,1096300,992300,,1998 04 29,1998,04,29,,,
19980429 15:00,1096300,1099700,1094400,1095300,1089100,,1998 04 29,1998,04,29,,,
19980430 09:00,1105600,1110300,1104100,1109100,1703400,,1998 04 30,1998,04,30,,,
